region,lat,lon,temperature,dayNight,precip,traffic,severity,cnt
"40.95,-111.45",40.95,-111.45,<= 32,Day,True,False,0,0
"40.95,-111.45",40.95,-111.45,80+,Night,True,False,0,0
"40.95,-111.45",40.95,-111.45,< 80,Day,True,False,0,0
"40.95,-111.45",40.95,-111.45,< 80,Day,True,True,0,0
"40.95,-111.45",40.95,-111.45,<= 32,Night,False,False,0,0
"40.95,-111.45",40.95,-111.45,<= 32,Night,False,True,0,0
"40.95,-111.45",40.95,-111.45,<= 32,Night,True,False,0,0
"40.95,-111.45",40.95,-111.45,<= 32,Night,True,True,0,0
"40.95,-111.45",40.95,-111.45,< 80,Day,False,False,0,0
"40.95,-111.45",40.95,-111.45,< 80,Night,True,True,0,0
"40.95,-111.45",40.95,-111.45,< 80,Night,True,False,0,0
"40.95,-111.45",40.95,-111.45,< 80,Night,False,True,0,0
"40.95,-111.45",40.95,-111.45,80+,Night,False,True,0,0
"40.95,-111.45",40.95,-111.45,< 80,Night,False,False,0,0
"40.95,-111.45",40.95,-111.45,80+,Day,True,True,0,0
"40.95,-111.45",40.95,-111.45,80+,Day,True,False,0,0
"40.95,-111.45",40.95,-111.45,80+,Day,False,True,0,0
"40.95,-111.45",40.95,-111.45,80+,Night,True,True,0,0
"40.95,-111.67",40.95,-111.67,<= 32,Day,False,False,0,0
"40.95,-111.67",40.95,-111.67,80+,Day,False,False,2,1
"40.95,-111.67",40.95,-111.67,< 80,Day,True,False,0,0
"40.95,-111.67",40.95,-111.67,< 80,Day,False,True,0,0
"40.95,-111.67",40.95,-111.67,< 80,Day,True,True,0,0
"40.95,-111.67",40.95,-111.67,< 80,Day,False,False,0,0
"40.95,-111.67",40.95,-111.67,< 80,Night,True,False,0,0
"40.95,-111.67",40.95,-111.67,80+,Day,True,False,0,0
"40.95,-111.67",40.95,-111.67,<= 32,Day,True,True,0,0
"40.95,-111.67",40.95,-111.67,<= 32,Night,True,True,0,0
"40.95,-111.67",40.95,-111.67,< 80,Night,False,False,0,0
"40.95,-111.67",40.95,-111.67,<= 32,Night,False,True,0,0
"40.95,-111.67",40.95,-111.67,<= 32,Night,True,False,0,0
"40.95,-111.67",40.95,-111.67,<= 32,Day,True,False,0,0
"40.95,-111.67",40.95,-111.67,< 80,Night,False,True,0,0
"40.95,-111.67",40.95,-111.67,<= 32,Day,False,True,0,0
"40.95,-111.67",40.95,-111.67,80+,Day,True,True,0,0
"40.95,-111.67",40.95,-111.67,< 80,Night,True,True,0,0
"40.95,-111.67",40.95,-111.67,<= 32,Night,False,False,0,0
"40.95,-111.67",40.95,-111.67,80+,Night,False,True,0,0
"40.95,-111.67",40.95,-111.67,80+,Night,True,True,0,0
"40.95,-111.67",40.95,-111.67,80+,Night,True,False,0,0
"40.95,-111.67",40.95,-111.67,80+,Night,False,False,0,0
"40.95,-111.67",40.95,-111.67,80+,Day,False,True,0,0
"40.95,-111.89",40.95,-111.89,< 80,Day,False,False,135,64
"40.95,-111.89",40.95,-111.89,80+,Night,False,False,0,0
"40.95,-111.89",40.95,-111.89,80+,Night,True,True,0,0
"40.95,-111.89",40.95,-111.89,< 80,Night,False,False,47,23
"40.95,-111.89",40.95,-111.89,< 80,Day,True,False,15,7
"40.95,-111.89",40.95,-111.89,<= 32,Day,True,False,4,2
"40.95,-111.89",40.95,-111.89,80+,Day,False,True,0,0
"40.95,-111.89",40.95,-111.89,80+,Day,False,False,43,21
"40.95,-111.89",40.95,-111.89,80+,Day,True,False,0,0
"40.95,-111.89",40.95,-111.89,80+,Day,True,True,0,0
"40.95,-111.89",40.95,-111.89,<= 32,Day,False,False,53,26
"40.95,-111.89",40.95,-111.89,<= 32,Night,False,False,24,12
"40.95,-111.89",40.95,-111.89,< 80,Night,False,True,0,0
"40.95,-111.89",40.95,-111.89,80+,Night,False,True,0,0
"40.95,-111.89",40.95,-111.89,< 80,Day,False,True,0,0
"40.95,-111.89",40.95,-111.89,< 80,Day,True,True,0,0
"40.95,-111.89",40.95,-111.89,<= 32,Night,False,True,0,0
"40.95,-111.89",40.95,-111.89,<= 32,Night,True,True,0,0
"40.95,-111.89",40.95,-111.89,<= 32,Day,False,True,0,0
"40.95,-111.89",40.95,-111.89,<= 32,Day,True,True,0,0
"40.95,-111.89",40.95,-111.89,<= 32,Night,True,False,8,4
"40.95,-111.89",40.95,-111.89,< 80,Night,True,False,6,3
"40.95,-111.89",40.95,-111.89,< 80,Night,True,True,0,0
"40.95,-111.89",40.95,-111.89,80+,Night,True,False,0,0
"40.97,-109.45",40.97,-109.45,80+,Night,False,False,0,0
"40.97,-109.45",40.97,-109.45,<= 32,Night,True,False,4,1
"40.97,-109.45",40.97,-109.45,80+,Day,True,True,0,0
"40.97,-109.45",40.97,-109.45,< 80,Night,False,True,0,0
"40.97,-109.45",40.97,-109.45,< 80,Day,True,False,0,0
"40.97,-109.45",40.97,-109.45,< 80,Night,False,False,4,1
"40.97,-109.45",40.97,-109.45,< 80,Day,False,True,0,0
"40.97,-109.45",40.97,-109.45,< 80,Day,False,False,0,0
"40.97,-109.45",40.97,-109.45,< 80,Night,True,True,0,0
"40.97,-109.45",40.97,-109.45,< 80,Night,True,False,0,0
"40.97,-109.45",40.97,-109.45,80+,Day,True,False,0,0
"40.97,-109.45",40.97,-109.45,80+,Day,False,False,0,0
"40.97,-109.45",40.97,-109.45,80+,Night,True,True,0,0
"40.97,-109.45",40.97,-109.45,80+,Day,False,True,0,0
"40.97,-109.45",40.97,-109.45,80+,Night,False,True,0,0
"40.97,-109.45",40.97,-109.45,<= 32,Day,True,True,0,0
"40.97,-109.45",40.97,-109.45,<= 32,Day,True,False,0,0
"40.97,-109.45",40.97,-109.45,80+,Night,True,False,0,0
"40.97,-109.45",40.97,-109.45,<= 32,Day,False,False,0,0
"40.97,-109.45",40.97,-109.45,<= 32,Day,False,True,0,0
"40.97,-109.45",40.97,-109.45,<= 32,Night,False,True,0,0
"40.97,-109.45",40.97,-109.45,<= 32,Night,False,False,0,0
"40.97,-109.45",40.97,-109.45,< 80,Day,True,True,0,0
"40.97,-109.45",40.97,-109.45,<= 32,Night,True,True,0,0
"40.97,-109.77",40.97,-109.77,80+,Night,True,True,0,0
"40.97,-109.77",40.97,-109.77,80+,Day,False,False,0,0
"40.97,-109.77",40.97,-109.77,< 80,Night,False,False,0,0
"40.97,-109.77",40.97,-109.77,80+,Day,False,True,0,0
"40.97,-109.77",40.97,-109.77,80+,Day,True,False,0,0
"40.97,-109.77",40.97,-109.77,80+,Day,True,True,0,0
"40.97,-109.77",40.97,-109.77,< 80,Night,False,True,0,0
"40.97,-109.77",40.97,-109.77,<= 32,Night,True,False,0,0
"40.97,-109.77",40.97,-109.77,< 80,Night,True,True,0,0
"40.97,-109.77",40.97,-109.77,< 80,Day,False,True,0,0
"40.97,-109.77",40.97,-109.77,< 80,Day,True,False,0,0
"40.97,-109.77",40.97,-109.77,< 80,Day,True,True,0,0
"40.97,-109.77",40.97,-109.77,<= 32,Night,False,False,0,0
"40.97,-109.77",40.97,-109.77,<= 32,Night,False,True,0,0
"40.97,-109.77",40.97,-109.77,<= 32,Night,True,True,0,0
"40.97,-109.77",40.97,-109.77,<= 32,Day,False,False,0,0
"40.97,-109.77",40.97,-109.77,<= 32,Day,False,True,0,0
"40.97,-109.77",40.97,-109.77,<= 32,Day,True,False,0,0
"40.97,-109.77",40.97,-109.77,<= 32,Day,True,True,0,0
"40.97,-109.77",40.97,-109.77,< 80,Day,False,False,4,1
"40.97,-109.77",40.97,-109.77,< 80,Night,True,False,0,0
"40.97,-109.77",40.97,-109.77,80+,Night,True,False,0,0
"40.97,-109.77",40.97,-109.77,80+,Night,False,False,0,0
"40.97,-109.77",40.97,-109.77,80+,Night,False,True,0,0
"40.97,-109.89",40.97,-109.89,80+,Night,False,False,0,0
"40.97,-109.89",40.97,-109.89,80+,Night,False,True,0,0
"40.97,-109.89",40.97,-109.89,80+,Night,True,False,0,0
"40.97,-109.89",40.97,-109.89,80+,Night,True,True,0,0
"40.97,-109.89",40.97,-109.89,80+,Day,False,False,0,0
"40.97,-109.89",40.97,-109.89,< 80,Day,False,False,6,3
"40.97,-109.89",40.97,-109.89,80+,Day,False,True,0,0
"40.97,-109.89",40.97,-109.89,80+,Day,True,False,0,0
"40.97,-109.89",40.97,-109.89,80+,Day,True,True,0,0
"40.97,-109.89",40.97,-109.89,< 80,Night,False,False,0,0
"40.97,-109.89",40.97,-109.89,< 80,Night,True,False,0,0
"40.97,-109.89",40.97,-109.89,< 80,Night,True,True,0,0
"40.97,-109.89",40.97,-109.89,< 80,Day,False,True,0,0
"40.97,-109.89",40.97,-109.89,< 80,Day,True,False,0,0
"40.97,-109.89",40.97,-109.89,< 80,Day,True,True,0,0
"40.97,-109.89",40.97,-109.89,< 80,Night,False,True,0,0
"40.97,-109.89",40.97,-109.89,<= 32,Day,True,True,0,0
"40.97,-109.89",40.97,-109.89,<= 32,Day,True,False,0,0
"40.97,-109.89",40.97,-109.89,<= 32,Day,False,True,0,0
"40.97,-109.89",40.97,-109.89,<= 32,Day,False,False,0,0
"40.97,-109.89",40.97,-109.89,<= 32,Night,True,True,0,0
"40.97,-109.89",40.97,-109.89,<= 32,Night,True,False,0,0
"40.97,-109.89",40.97,-109.89,<= 32,Night,False,True,0,0
"40.97,-109.89",40.97,-109.89,<= 32,Night,False,False,0,0
"40.97,-111.45",40.97,-111.45,< 80,Day,True,True,0,0
"40.97,-111.45",40.97,-111.45,80+,Night,False,False,141,63
"40.97,-111.45",40.97,-111.45,<= 32,Night,False,False,0,0
"40.97,-111.45",40.97,-111.45,<= 32,Day,True,True,0,0
"40.97,-111.45",40.97,-111.45,<= 32,Day,True,False,0,0
"40.97,-111.45",40.97,-111.45,< 80,Night,False,False,3,1
"40.97,-111.45",40.97,-111.45,<= 32,Day,False,True,0,0
"40.97,-111.45",40.97,-111.45,<= 32,Day,False,False,0,0
"40.97,-111.45",40.97,-111.45,80+,Day,False,False,206,83
"40.97,-111.45",40.97,-111.45,<= 32,Night,True,False,0,0
"40.97,-111.45",40.97,-111.45,< 80,Day,True,False,0,0
"40.97,-111.45",40.97,-111.45,< 80,Day,False,True,0,0
"40.97,-111.45",40.97,-111.45,<= 32,Night,True,True,0,0
"40.97,-111.45",40.97,-111.45,< 80,Night,True,False,0,0
"40.97,-111.45",40.97,-111.45,< 80,Night,False,True,0,0
"40.97,-111.45",40.97,-111.45,80+,Day,True,True,0,0
"40.97,-111.45",40.97,-111.45,80+,Day,True,False,0,0
"40.97,-111.45",40.97,-111.45,< 80,Night,True,True,0,0
"40.97,-111.45",40.97,-111.45,80+,Night,True,True,0,0
"40.97,-111.45",40.97,-111.45,< 80,Day,False,False,10,4
"40.97,-111.45",40.97,-111.45,80+,Night,True,False,0,0
"40.97,-111.45",40.97,-111.45,80+,Night,False,True,0,0
"40.97,-111.45",40.97,-111.45,80+,Day,False,True,0,0
"40.97,-111.45",40.97,-111.45,<= 32,Night,False,True,0,0
"40.97,-111.67",40.97,-111.67,< 80,Day,False,False,4,2
"40.97,-111.67",40.97,-111.67,<= 32,Day,True,True,0,0
"40.97,-111.67",40.97,-111.67,<= 32,Day,True,False,0,0
"40.97,-111.67",40.97,-111.67,<= 32,Day,False,True,0,0
"40.97,-111.67",40.97,-111.67,<= 32,Day,False,False,0,0
"40.97,-111.67",40.97,-111.67,<= 32,Night,True,True,0,0
"40.97,-111.67",40.97,-111.67,<= 32,Night,True,False,0,0
"40.97,-111.67",40.97,-111.67,<= 32,Night,False,True,0,0
"40.97,-111.67",40.97,-111.67,<= 32,Night,False,False,0,0
"40.97,-111.67",40.97,-111.67,< 80,Day,True,True,0,0
"40.97,-111.67",40.97,-111.67,< 80,Night,True,True,0,0
"40.97,-111.67",40.97,-111.67,< 80,Night,True,False,0,0
"40.97,-111.67",40.97,-111.67,< 80,Night,False,True,0,0
"40.97,-111.67",40.97,-111.67,< 80,Night,False,False,0,0
"40.97,-111.67",40.97,-111.67,80+,Day,True,True,0,0
"40.97,-111.67",40.97,-111.67,80+,Day,True,False,0,0
"40.97,-111.67",40.97,-111.67,80+,Day,False,True,0,0
"40.97,-111.67",40.97,-111.67,80+,Day,False,False,0,0
"40.97,-111.67",40.97,-111.67,80+,Night,True,True,0,0
"40.97,-111.67",40.97,-111.67,80+,Night,True,False,0,0
"40.97,-111.67",40.97,-111.67,80+,Night,False,True,0,0
"40.97,-111.67",40.97,-111.67,< 80,Day,False,True,0,0
"40.97,-111.67",40.97,-111.67,80+,Night,False,False,0,0
"40.97,-111.67",40.97,-111.67,< 80,Day,True,False,0,0
"40.97,-111.89",40.97,-111.89,<= 32,Night,True,False,8,4
"40.97,-111.89",40.97,-111.89,< 80,Day,False,False,303,129
"40.97,-111.89",40.97,-111.89,< 80,Night,True,False,6,3
"40.97,-111.89",40.97,-111.89,<= 32,Night,False,False,84,39
"40.97,-111.89",40.97,-111.89,<= 32,Night,True,True,0,0
"40.97,-111.89",40.97,-111.89,80+,Night,False,False,0,0
"40.97,-111.89",40.97,-111.89,80+,Night,False,True,0,0
"40.97,-111.89",40.97,-111.89,80+,Night,True,False,0,0
"40.97,-111.89",40.97,-111.89,80+,Night,True,True,0,0
"40.97,-111.89",40.97,-111.89,80+,Day,False,True,0,0
"40.97,-111.89",40.97,-111.89,80+,Day,True,False,0,0
"40.97,-111.89",40.97,-111.89,80+,Day,True,True,0,0
"40.97,-111.89",40.97,-111.89,< 80,Night,False,True,0,0
"40.97,-111.89",40.97,-111.89,< 80,Night,False,False,127,55
"40.97,-111.89",40.97,-111.89,< 80,Day,True,False,24,9
"40.97,-111.89",40.97,-111.89,< 80,Night,True,True,0,0
"40.97,-111.89",40.97,-111.89,< 80,Day,False,True,0,0
"40.97,-111.89",40.97,-111.89,< 80,Day,True,True,0,0
"40.97,-111.89",40.97,-111.89,<= 32,Day,True,True,0,0
"40.97,-111.89",40.97,-111.89,<= 32,Night,False,True,0,0
"40.97,-111.89",40.97,-111.89,<= 32,Day,False,False,109,49
"40.97,-111.89",40.97,-111.89,<= 32,Day,True,False,4,2
"40.97,-111.89",40.97,-111.89,<= 32,Day,False,True,0,0
"40.97,-111.89",40.97,-111.89,80+,Day,False,False,88,38
"40.99,-109.45",40.99,-109.45,< 80,Day,False,False,6,3
"40.99,-109.45",40.99,-109.45,<= 32,Day,True,False,0,0
"40.99,-109.45",40.99,-109.45,<= 32,Day,False,True,0,0
"40.99,-109.45",40.99,-109.45,80+,Night,False,False,0,0
"40.99,-109.45",40.99,-109.45,80+,Night,False,True,0,0
"40.99,-109.45",40.99,-109.45,80+,Night,True,False,0,0
"40.99,-109.45",40.99,-109.45,80+,Night,True,True,0,0
"40.99,-109.45",40.99,-109.45,< 80,Night,True,True,0,0
"40.99,-109.45",40.99,-109.45,80+,Day,False,True,0,0
"40.99,-109.45",40.99,-109.45,80+,Day,True,False,0,0
"40.99,-109.45",40.99,-109.45,80+,Day,True,True,0,0
"40.99,-109.45",40.99,-109.45,<= 32,Night,True,True,0,0
"40.99,-109.45",40.99,-109.45,<= 32,Night,True,False,0,0
"40.99,-109.45",40.99,-109.45,<= 32,Night,False,True,0,0
"40.99,-109.45",40.99,-109.45,< 80,Day,True,True,0,0
"40.99,-109.45",40.99,-109.45,<= 32,Night,False,False,18,9
"40.99,-109.45",40.99,-109.45,< 80,Night,False,True,0,0
"40.99,-109.45",40.99,-109.45,< 80,Night,True,False,0,0
"40.99,-109.45",40.99,-109.45,< 80,Night,False,False,10,5
"40.99,-109.45",40.99,-109.45,< 80,Day,True,False,2,1
"40.99,-109.45",40.99,-109.45,80+,Day,False,False,0,0
"40.99,-109.45",40.99,-109.45,< 80,Day,False,True,0,0
"40.99,-109.45",40.99,-109.45,<= 32,Day,True,True,0,0
"40.99,-109.45",40.99,-109.45,<= 32,Day,False,False,14,7
"40.99,-109.67",40.99,-109.67,80+,Day,True,True,0,0
"40.99,-109.67",40.99,-109.67,< 80,Night,False,True,0,0
"40.99,-109.67",40.99,-109.67,< 80,Night,True,False,0,0
"40.99,-109.67",40.99,-109.67,< 80,Night,True,True,0,0
"40.99,-109.67",40.99,-109.67,< 80,Day,False,True,0,0
"40.99,-109.67",40.99,-109.67,< 80,Day,True,False,0,0
"40.99,-109.67",40.99,-109.67,< 80,Day,True,True,0,0
"40.99,-109.67",40.99,-109.67,<= 32,Night,False,False,0,0
"40.99,-109.67",40.99,-109.67,<= 32,Night,False,True,0,0
"40.99,-109.67",40.99,-109.67,<= 32,Night,True,False,0,0
"40.99,-109.67",40.99,-109.67,<= 32,Night,True,True,0,0
"40.99,-109.67",40.99,-109.67,<= 32,Day,False,False,0,0
"40.99,-109.67",40.99,-109.67,<= 32,Day,False,True,0,0
"40.99,-109.67",40.99,-109.67,<= 32,Day,True,False,0,0
"40.99,-109.67",40.99,-109.67,<= 32,Day,True,True,0,0
"40.99,-109.67",40.99,-109.67,< 80,Day,False,False,1,1
"40.99,-109.67",40.99,-109.67,80+,Day,True,False,0,0
"40.99,-109.67",40.99,-109.67,80+,Day,False,True,0,0
"40.99,-109.67",40.99,-109.67,< 80,Night,False,False,0,0
"40.99,-109.67",40.99,-109.67,80+,Night,True,True,0,0
"40.99,-109.67",40.99,-109.67,80+,Night,True,False,0,0
"40.99,-109.67",40.99,-109.67,80+,Night,False,True,0,0
"40.99,-109.67",40.99,-109.67,80+,Night,False,False,0,0
"40.99,-109.67",40.99,-109.67,80+,Day,False,False,0,0
"40.99,-109.77",40.99,-109.77,80+,Day,False,True,0,0
"40.99,-109.77",40.99,-109.77,< 80,Night,False,False,0,0
"40.99,-109.77",40.99,-109.77,80+,Day,False,False,8,4
"40.99,-109.77",40.99,-109.77,< 80,Night,False,True,0,0
"40.99,-109.77",40.99,-109.77,<= 32,Day,True,True,0,0
"40.99,-109.77",40.99,-109.77,<= 32,Day,True,False,0,0
"40.99,-109.77",40.99,-109.77,<= 32,Day,False,True,0,0
"40.99,-109.77",40.99,-109.77,<= 32,Day,False,False,0,0
"40.99,-109.77",40.99,-109.77,80+,Night,True,True,0,0
"40.99,-109.77",40.99,-109.77,80+,Night,True,False,0,0
"40.99,-109.77",40.99,-109.77,< 80,Night,True,True,0,0
"40.99,-109.77",40.99,-109.77,< 80,Night,True,False,0,0
"40.99,-109.77",40.99,-109.77,<= 32,Night,True,True,0,0
"40.99,-109.77",40.99,-109.77,< 80,Day,False,True,0,0
"40.99,-109.77",40.99,-109.77,< 80,Day,True,False,0,0
"40.99,-109.77",40.99,-109.77,< 80,Day,True,True,0,0
"40.99,-109.77",40.99,-109.77,< 80,Day,False,False,4,2
"40.99,-109.77",40.99,-109.77,<= 32,Night,False,False,0,0
"40.99,-109.77",40.99,-109.77,<= 32,Night,False,True,0,0
"40.99,-109.77",40.99,-109.77,<= 32,Night,True,False,0,0
"40.99,-109.77",40.99,-109.77,80+,Day,True,True,0,0
"40.99,-109.77",40.99,-109.77,80+,Night,False,True,0,0
"40.99,-109.77",40.99,-109.77,80+,Day,True,False,0,0
"40.99,-109.77",40.99,-109.77,80+,Night,False,False,0,0
"40.99,-111.33",40.99,-111.33,80+,Day,False,False,22,11
"40.99,-111.33",40.99,-111.33,<= 32,Day,True,True,0,0
"40.99,-111.33",40.99,-111.33,<= 32,Day,True,False,0,0
"40.99,-111.33",40.99,-111.33,<= 32,Day,False,True,0,0
"40.99,-111.33",40.99,-111.33,<= 32,Day,False,False,0,0
"40.99,-111.33",40.99,-111.33,<= 32,Night,True,True,0,0
"40.99,-111.33",40.99,-111.33,<= 32,Night,True,False,0,0
"40.99,-111.33",40.99,-111.33,<= 32,Night,False,True,0,0
"40.99,-111.33",40.99,-111.33,<= 32,Night,False,False,0,0
"40.99,-111.33",40.99,-111.33,< 80,Day,True,True,0,0
"40.99,-111.33",40.99,-111.33,< 80,Day,True,False,0,0
"40.99,-111.33",40.99,-111.33,< 80,Day,False,True,0,0
"40.99,-111.33",40.99,-111.33,< 80,Day,False,False,0,0
"40.99,-111.33",40.99,-111.33,< 80,Night,True,False,0,0
"40.99,-111.33",40.99,-111.33,< 80,Night,False,True,0,0
"40.99,-111.33",40.99,-111.33,< 80,Night,True,True,0,0
"40.99,-111.33",40.99,-111.33,< 80,Night,False,False,0,0
"40.99,-111.33",40.99,-111.33,80+,Day,True,True,0,0
"40.99,-111.33",40.99,-111.33,80+,Day,True,False,0,0
"40.99,-111.33",40.99,-111.33,80+,Day,False,True,0,0
"40.99,-111.33",40.99,-111.33,80+,Night,True,True,0,0
"40.99,-111.33",40.99,-111.33,80+,Night,True,False,0,0
"40.99,-111.33",40.99,-111.33,80+,Night,False,True,0,0
"40.99,-111.33",40.99,-111.33,80+,Night,False,False,8,4
"40.99,-111.45",40.99,-111.45,80+,Night,True,True,0,0
"40.99,-111.45",40.99,-111.45,< 80,Day,False,True,0,0
"40.99,-111.45",40.99,-111.45,< 80,Day,True,True,0,0
"40.99,-111.45",40.99,-111.45,< 80,Night,True,False,0,0
"40.99,-111.45",40.99,-111.45,80+,Day,False,True,0,0
"40.99,-111.45",40.99,-111.45,< 80,Day,True,False,0,0
"40.99,-111.45",40.99,-111.45,80+,Day,True,False,0,0
"40.99,-111.45",40.99,-111.45,< 80,Night,False,False,0,0
"40.99,-111.45",40.99,-111.45,80+,Day,True,True,0,0
"40.99,-111.45",40.99,-111.45,80+,Night,False,True,0,0
"40.99,-111.45",40.99,-111.45,80+,Night,False,False,18,9
"40.99,-111.45",40.99,-111.45,< 80,Night,False,True,0,0
"40.99,-111.45",40.99,-111.45,<= 32,Night,False,False,0,0
"40.99,-111.45",40.99,-111.45,<= 32,Day,False,False,0,0
"40.99,-111.45",40.99,-111.45,< 80,Day,False,False,0,0
"40.99,-111.45",40.99,-111.45,< 80,Night,True,True,0,0
"40.99,-111.45",40.99,-111.45,<= 32,Night,False,True,0,0
"40.99,-111.45",40.99,-111.45,<= 32,Night,True,False,0,0
"40.99,-111.45",40.99,-111.45,80+,Day,False,False,43,21
"40.99,-111.45",40.99,-111.45,<= 32,Night,True,True,0,0
"40.99,-111.45",40.99,-111.45,80+,Night,True,False,0,0
"40.99,-111.45",40.99,-111.45,<= 32,Day,False,True,0,0
"40.99,-111.45",40.99,-111.45,<= 32,Day,True,False,0,0
"40.99,-111.45",40.99,-111.45,<= 32,Day,True,True,0,0
"40.99,-111.55",40.99,-111.55,< 80,Night,False,False,0,0
"40.99,-111.55",40.99,-111.55,80+,Day,True,True,0,0
"40.99,-111.55",40.99,-111.55,80+,Day,True,False,0,0
"40.99,-111.55",40.99,-111.55,80+,Night,True,True,0,0
"40.99,-111.55",40.99,-111.55,80+,Day,False,True,0,0
"40.99,-111.55",40.99,-111.55,80+,Night,False,False,0,0
"40.99,-111.55",40.99,-111.55,80+,Night,False,True,0,0
"40.99,-111.55",40.99,-111.55,80+,Night,True,False,0,0
"40.99,-111.55",40.99,-111.55,< 80,Night,True,True,0,0
"40.99,-111.55",40.99,-111.55,< 80,Day,False,False,0,0
"40.99,-111.55",40.99,-111.55,<= 32,Day,False,True,0,0
"40.99,-111.55",40.99,-111.55,< 80,Day,True,False,0,0
"40.99,-111.55",40.99,-111.55,< 80,Day,True,True,0,0
"40.99,-111.55",40.99,-111.55,<= 32,Night,False,False,0,0
"40.99,-111.55",40.99,-111.55,<= 32,Night,False,True,0,0
"40.99,-111.55",40.99,-111.55,<= 32,Night,True,False,0,0
"40.99,-111.55",40.99,-111.55,<= 32,Night,True,True,0,0
"40.99,-111.55",40.99,-111.55,<= 32,Day,False,False,0,0
"40.99,-111.55",40.99,-111.55,< 80,Night,False,True,0,0
"40.99,-111.55",40.99,-111.55,<= 32,Day,True,False,0,0
"40.99,-111.55",40.99,-111.55,<= 32,Day,True,True,0,0
"40.99,-111.55",40.99,-111.55,80+,Day,False,False,4,2
"40.99,-111.55",40.99,-111.55,< 80,Day,False,True,0,0
"40.99,-111.55",40.99,-111.55,< 80,Night,True,False,0,0
"40.99,-111.67",40.99,-111.67,< 80,Night,True,True,0,0
"40.99,-111.67",40.99,-111.67,<= 32,Night,False,False,0,0
"40.99,-111.67",40.99,-111.67,80+,Day,False,False,0,0
"40.99,-111.67",40.99,-111.67,<= 32,Night,True,False,0,0
"40.99,-111.67",40.99,-111.67,<= 32,Night,False,True,0,0
"40.99,-111.67",40.99,-111.67,< 80,Night,True,False,0,0
"40.99,-111.67",40.99,-111.67,< 80,Day,True,True,0,0
"40.99,-111.67",40.99,-111.67,80+,Night,True,True,0,0
"40.99,-111.67",40.99,-111.67,< 80,Day,True,False,0,0
"40.99,-111.67",40.99,-111.67,< 80,Day,False,True,0,0
"40.99,-111.67",40.99,-111.67,80+,Night,True,False,0,0
"40.99,-111.67",40.99,-111.67,80+,Night,False,True,0,0
"40.99,-111.67",40.99,-111.67,80+,Day,True,True,0,0
"40.99,-111.67",40.99,-111.67,80+,Night,False,False,0,0
"40.99,-111.67",40.99,-111.67,< 80,Night,False,False,0,0
"40.99,-111.67",40.99,-111.67,< 80,Night,False,True,0,0
"40.99,-111.67",40.99,-111.67,80+,Day,False,True,0,0
"40.99,-111.67",40.99,-111.67,80+,Day,True,False,0,0
"40.99,-111.67",40.99,-111.67,<= 32,Day,True,False,0,0
"40.99,-111.67",40.99,-111.67,< 80,Day,False,False,6,3
"40.99,-111.67",40.99,-111.67,<= 32,Day,False,True,0,0
"40.99,-111.67",40.99,-111.67,<= 32,Day,True,True,0,0
"40.99,-111.67",40.99,-111.67,<= 32,Day,False,False,0,0
"40.99,-111.67",40.99,-111.67,<= 32,Night,True,True,0,0
"40.99,-111.89",40.99,-111.89,80+,Night,False,False,0,0
"40.99,-111.89",40.99,-111.89,< 80,Night,False,False,46,19
"40.99,-111.89",40.99,-111.89,<= 32,Day,False,False,18,9
"40.99,-111.89",40.99,-111.89,80+,Day,False,True,4,2
"40.99,-111.89",40.99,-111.89,<= 32,Night,False,True,6,3
"40.99,-111.89",40.99,-111.89,< 80,Day,False,True,16,8
"40.99,-111.89",40.99,-111.89,< 80,Day,True,False,2,1
"40.99,-111.89",40.99,-111.89,<= 32,Day,True,True,0,0
"40.99,-111.89",40.99,-111.89,<= 32,Day,True,False,0,0
"40.99,-111.89",40.99,-111.89,<= 32,Night,True,False,4,2
"40.99,-111.89",40.99,-111.89,< 80,Night,False,True,2,1
"40.99,-111.89",40.99,-111.89,< 80,Night,True,False,2,1
"40.99,-111.89",40.99,-111.89,<= 32,Day,False,True,0,0
"40.99,-111.89",40.99,-111.89,80+,Day,False,False,25,11
"40.99,-111.89",40.99,-111.89,80+,Day,True,False,0,0
"40.99,-111.89",40.99,-111.89,<= 32,Night,False,False,36,17
"40.99,-111.89",40.99,-111.89,<= 32,Night,True,True,0,0
"40.99,-111.89",40.99,-111.89,< 80,Day,True,True,0,0
"40.99,-111.89",40.99,-111.89,< 80,Night,True,True,0,0
"40.99,-111.89",40.99,-111.89,80+,Day,True,True,0,0
"40.99,-111.89",40.99,-111.89,< 80,Day,False,False,84,42
"40.99,-111.89",40.99,-111.89,80+,Night,True,True,0,0
"40.99,-111.89",40.99,-111.89,80+,Night,True,False,0,0
"40.99,-111.89",40.99,-111.89,80+,Night,False,True,0,0
"40.99,-111.99",40.99,-111.99,<= 32,Day,False,False,97,40
"40.99,-111.99",40.99,-111.99,<= 32,Night,False,True,2,1
"40.99,-111.99",40.99,-111.99,< 80,Day,False,False,371,158
"40.99,-111.99",40.99,-111.99,< 80,Night,True,False,5,2
"40.99,-111.99",40.99,-111.99,< 80,Night,False,True,2,1
"40.99,-111.99",40.99,-111.99,80+,Night,False,False,5,2
"40.99,-111.99",40.99,-111.99,<= 32,Day,False,True,8,4
"40.99,-111.99",40.99,-111.99,<= 32,Night,True,False,9,4
